SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1713990321,1078.9,20240424 13:25:21,13:25:21,15,c4.gerdis.2,43.10638742,1713990313,0.001456048,1.456047664,2.922946336,396.5008125,314.4314766,31.87410982,40.19352826,0.067807731,2.951878265,0.066954147,0.041922138,321.5097122,33.05618597,32.45343125,4.899010819,59.66551539,2.777986106,4.655932472,2.121024713,-64.21170199,-143.0922245,-10.9937469,103.2120388,0,0,1,0,52751.88964,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-309-20240423-13_24_04,10200.6,59.199368,76.51175708,0.226270965,0.5,1681.194375,2.922946336,190.2027365,0.002333428,34.98022193,71.75277142,-,0,71.75277142,0.062199404,3.637831744,0.998225026,-0.023508717,1.379605213,4.409244868,-3.409244868,1999.996875,1681.194375,0.840598501,0.160755107,6,0.5,0: Broadleaf,2,1713990313,396.5008125,400.0010625,27.40425625,25.98811875,407.0828125,27.68841875,600.0035,101.2579375,0.112670063,31.55428125,999.9,32.45343125,0,0,10002.02125,0,290.1624375,1999.996875,0.979999563,0.020000813,0,59.3065,4.9992,1508.386875,16265.26875,47.0659375,47.7145625,47.41375,47.058125,48,1955.096875,39.9,0,259.3,0,59.199368,-8.948215381,-189.7030769,1504.8176,15,1713990283,13:24:43,1713990283,1713990281,4,0.139,0.003,-10.61,-0.351,400,26,0.71,0.05,-3.52209,0.401469351,0.054443015,0,1.39447,0.321641299,0.047379501,0,0,2,0/2,100,100,-10.582,-0.2851,-7.391958625,-0.007814304,-3.18182E-07,6.4783E-10,-0.524127754,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.6,0.7,1.07178,2.4939,1.59912,2.2937,1.60278,2.46582,37.6022,13.4753,18,603.684,423.757,30.0024,29.5038,30.0001,29.4333,29.4335,21.4478,22.5017,64.5167,30,400,26.1614,100.084,102.426
11,1713990371,1128.9,20240424 13:26:11,13:26:11,15,c4.gerdis.2,46.77153632,1713990363,0.001393383,1.393382761,2.991384743,396.4651875,308.4478661,31.2688288,40.19156375,0.063957376,2.95247176,0.063197543,0.03956598,321.5019208,33.29054955,32.69575625,4.966381401,59.75847346,2.817070295,4.71409347,2.149311106,-61.44817975,-146.8665493,-11.30706365,101.8801282,0,0,1,0,52731.14169,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-310-20240423-13_24_54,10200.7,53.340312,71.02391735,0.248980991,0.5,1681.15342,2.991384743,209.2876226,0.002374194,37.76032332,66.90475288,-,0,66.90475288,0.057996864,4.293007835,0.998466435,-0.023835176,1.382434034,5.38471969,-4.38471969,1999.948125,1681.15342,0.840598513,0.16075513,6,0.5,0: Broadleaf,2,1713990363,396.4651875,400.009,27.788675,26.4340125,407.0470625,28.05703125,600,101.261875,0.112886313,31.773075,999.9,32.69575625,0,0,10005.00313,0,296.8519375,1999.948125,0.980001875,0.019998531,0,53.391525,4.9992,1391.649375,16264.875,47.2655,47.85925,47.5465,47.2381875,48.1909375,1955.0575,39.9,0,48.30000019,0,53.340312,-3.982546152,-73.076923,1390.0668,15,1713990283,13:24:43,1713990283,1713990281,4,0.139,0.003,-10.61,-0.351,400,26,0.71,0.05,-3.557611,0.204087519,0.056136818,0,1.3436365,0.216895489,0.020977819,0,0,2,0/2,100,100,-10.583,-0.2679,-7.391958625,-0.007814304,-3.18182E-07,6.4783E-10,-0.524127754,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,1.5,1.5,1.073,2.4939,1.59912,2.2937,1.60278,2.4939,37.6504,13.4666,18,603.527,424.158,30.0027,29.5316,30.0004,29.4423,29.4461,21.463,21.451,64.5167,30,400,26.4663,100.073,102.418
12,1713990425,1182.9,20240424 13:27:05,13:27:05,15,c4.gerdis.2,50.83973815,1713990417,0.001325344,1.325343802,3.068853815,396.373125,301.8552331,30.60068953,40.18247691,0.060363289,2.95145523,0.059685736,0.037363827,321.5103789,33.39457477,32.8017125,4.996091499,59.78126945,2.831925728,4.73714552,2.164165771,-58.44766165,-149.9804596,-11.56168101,101.5205766,0,0,1,0,52687.09981,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-311-20240423-13_25_48,10209.7,51.45610769,70.60502247,0.271211794,0.5,1681.199454,3.068853815,227.9805596,0.002420209,37.99028573,66.53291097,-,0,66.53291097,0.05767453,4.702453456,0.998484162,-0.025795656,1.382649962,6.080287281,-5.080287281,2000.003125,1681.199454,0.840598414,0.160754938,6,0.5,0: Broadleaf,2,1713990417,396.373125,399.967375,27.93504375,26.6467,406.95425,28.19730625,599.9890625,101.26275,0.112631875,31.85914375,999.9,32.8017125,0,0,9999.14375,0,289.2499375,2000.003125,0.980003063,0.019997375,0,51.44710625,4.9992,1350.288125,16265.33125,47.3905,48.00775,47.687,47.375,48.375,1955.113125,39.894375,0,52.0999999,0,51.45610769,-0.96317949,-50.17914532,1349.32,15,1713990283,13:24:43,1713990283,1713990281,4,0.139,0.003,-10.61,-0.351,400,26,0.71,0.05,-3.592419,-0.126864361,0.041387177,0,1.298069,-0.057282406,0.038062682,1,1,2,1/2,100,100,-10.581,-0.2603,-7.391958625,-0.007814304,-3.18182E-07,6.4783E-10,-0.524127754,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,2.4,2.4,1.073,2.48657,1.59912,2.2937,1.60278,2.51587,37.6987,13.4578,18,603.423,424.092,29.9999,29.575,30.0002,29.4549,29.4536,21.471,21.4293,65.2703,30,400,26.5358,100.066,102.407
13,1713990679,1436.9,20240424 13:31:19,13:31:19,15,g1.gerdis.1,49.97658684,1713990671,0.003015723,3.015723199,7.982611478,390.915125,298.2218486,30.23046445,39.62669351,0.159727024,2.951521763,0.155075639,0.0973289,321.5029292,32.1695372,31.4116875,4.618364594,60.02113535,2.718400417,4.529071969,1.899964177,-132.9933931,-54.5819809,-4.16259683,129.7649584,0,0,1,0,52825.82793,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-312-20240423-13_30_02,10169.3,163.3171538,236.1321699,0.308365506,0.5,1681.158675,7.982611478,259.2056729,0.005343107,10.65834372,196.0102674,-,0,196.0102674,0.169912903,1.814844547,0.984308379,-0.126238787,1.297325547,2.178143302,-1.178143302,1999.954375,1681.158675,0.840598514,0.160755132,6,0.5,0: Broadleaf,2,1713990671,390.915125,400.0769375,26.81686875,23.88191875,401.6553125,27.100175,599.97975,101.2555,0.113546563,31.06866875,999.9,31.4116875,0,0,10000.2375,0,377.5381875,1999.954375,0.980000125,0.019999869,0,163.44525,4.9992,3708.09875,16264.90625,46.909875,47.417625,47.25,46.511625,47.75,1955.054375,39.9,0,252.6999998,0,163.3171538,-4.812786325,-208.543248,3704.008077,15,1713990645,13:30:45,1713990645,1713990645,5,-0.2,0.025,-10.81,-0.407,400,23,0.32,0.04,-9.214587,1.158303158,0.123930447,0,2.8029935,2.350906015,0.252321551,0,0,2,0/2,100,100,-10.741,-0.29,-7.592108316,-0.007814304,-3.18182E-07,6.4783E-10,-0.498710087,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.6,0.6,1.07056,2.49756,1.59912,2.2937,1.60278,2.36206,37.0986,13.379,18,603.181,422.735,30.0024,29.0781,29.9994,29.0406,29.0379,21.4352,27.3799,66.8458,30,400,24.0304,100.122,102.512
14,1713990734,1491.9,20240424 13:32:14,13:32:14,15,g1.gerdis.1,54.75504981,1713990726,0.002898895,2.898895268,8.130401307,390.6746667,290.0881106,29.40565761,39.60191771,0.148486785,2.952188495,0.14445901,0.090639661,321.5118663,32.50154543,31.72428,4.701067991,59.49972454,2.741567051,4.607697047,1.95950094,-127.8412813,-56.22535254,-4.299967781,133.1452647,0,0,1,0,52792.50602,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-313-20240423-13_30_57,10152.6,161.45768,234.3492973,0.311038344,0.5,1681.20846,8.130401307,261.4601477,0.005430856,10.74703757,194.7802106,-,0,194.7802106,0.16884662,1.842135449,0.984532025,-0.125982186,1.298244565,2.22232557,-1.22232557,2000.014,1681.20846,0.840598346,0.160754808,6,0.5,0: Broadleaf,2,1713990726,390.6746667,399.9372667,27.04568,24.22528667,401.4128667,27.3199,600.0211333,101.2549333,0.1130874,31.37101333,999.9,31.72428,0,0,10004.08,0,211.4958,2000.014,0.980004,0.019995953,0,161.4418,4.9992,3592.183333,16265.44,47.0704,47.6498,47.375,46.7164,47.9412,1955.124,39.89,0,53.9000001,0,161.45768,-0.924076924,-81.86846165,3591.4672,15,1713990645,13:30:45,1713990645,1713990645,5,-0.2,0.025,-10.81,-0.407,400,23,0.32,0.04,-9.2384325,-0.881318346,0.108576326,0,2.8374695,-0.566135188,0.060908751,0,0,2,0/2,100,100,-10.738,-0.2699,-7.592108316,-0.007814304,-3.18182E-07,6.4783E-10,-0.498710087,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,1.5,1.5,1.07178,2.49756,1.59912,2.2937,1.60278,2.36206,36.9794,13.3878,18,602.951,423.756,30.0036,29.0412,30.0001,28.9861,28.9914,21.458,26.1079,66.0952,30,400,24.2829,100.13,102.52
15,1713990790,1547.9,20240424 13:33:10,13:33:10,15,g1.gerdis.1,53.22949491,1713990782,0.002984511,2.984511351,8.206229593,390.6215625,292.4995401,29.65139303,39.59826218,0.154166963,2.950474884,0.149827543,0.09402192,321.5056419,32.58018852,31.8200625,4.726666137,60.03756286,2.782149598,4.634014883,1.944516539,-131.6169506,-55.49017477,-4.250308085,130.1482085,0,0,1,0,52725.97745,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-314-20240423-13_31_53,10149.9,160.83156,237.2965315,0.322233836,0.5,1681.1757,8.206229593,270.8658471,0.005476066,10.60113881,196.8118928,-,0,196.8118928,0.170607798,1.888740369,0.984161547,-0.132834831,1.296725352,2.31127875,-1.31127875,1999.975,1681.1757,0.840598358,0.16075483,6,0.5,0: Broadleaf,2,1713990782,390.6215625,399.994125,27.44483125,24.54206875,401.359375,27.70295625,599.9668125,101.258625,0.11381825,31.4712125,999.9,31.8200625,0,0,9993.985625,0,186.516875,1999.975,0.980005938,0.01999395,0,160.860625,4.9992,3569.279375,16265.14375,47.261625,47.85925,47.562,46.933125,48.125,1955.085,39.89,0,54.29999995,0,160.83156,0.172153843,-106.5353847,3569.334,15,1713990645,13:30:45,1713990645,1713990645,5,-0.2,0.025,-10.81,-0.407,400,23,0.32,0.04,-9.374924762,0.014371948,0.03301343,1,2.88862381,0.229505455,0.024392758,0,1,2,1/2,100,100,-10.738,-0.258,-7.592108316,-0.007814304,-3.18182E-07,6.4783E-10,-0.498710087,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,2.4,2.4,1.073,2.48901,1.59912,2.2937,1.60278,2.55859,36.908,13.3878,18,603.088,424.123,30.0009,29.0437,30.0001,28.9663,28.9697,21.4679,25.2231,65.7222,30,400,24.5901,100.128,102.516
16,1713991124,1881.9,20240424 13:38:44,13:38:44,15,g8.gerdis.2,39.98389912,1713991116,0.004043311,4.043310579,9.153142745,389.2558667,312.646437,31.69759102,39.46462139,0.228920714,2.952737444,0.21949814,0.1380006,321.5120667,31.91494009,30.93168,4.493834292,59.41306737,2.692443227,4.531735771,1.801391066,-178.3099965,23.44945086,1.783457182,168.4349782,0,0,1,0,52859.33345,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-315-20240423-13_37_27,10248.1,268.21516,324.0941738,0.172415977,0.5,1681.20402,9.153142745,144.9332173,0.006039209,7.49416689,253.0121044,-,0,253.0121044,0.219325354,0.786119682,0.971566011,-0.114308987,1.2519837,0.741560601,0.258439399,2000.008,1681.20402,0.840598648,0.16075539,6,0.5,0: Broadleaf,2,1713991116,389.2558667,399.9828,26.55668,22.62078,399.8117333,26.78809333,600.0051333,101.2704,0.114382533,31.07898667,999.9,30.93168,0,0,10005.67,0,410.2627333,2000.008,0.9799938,0.020005707,0,268.245,4.9992,5927.000667,16265.31333,46.1374,46.937,46.55373333,45.9916,47.125,1955.098,39.91,0,332.3,0,268.21516,-1.950692325,-62.52076942,5925.8648,15,1713991027,13:37:07,1713991017,1713991027,7,0.01,0.065,-10.601,-0.216,395,27,0.53,0.72,-10.67913333,-0.709176623,0.083357259,0,4.031431429,-1.208584675,0.157560928,0,0,2,0/2,100,100,-10.556,-0.2295,-7.422194158,-0.007814304,-3.18182E-07,6.4783E-10,-0.434084739,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,1.8,1.6,1.073,2.49634,1.59912,2.29248,1.60278,2.3877,36.152,13.3002,18,604.091,423.575,30.0037,28.5459,30.0006,28.4714,28.479,21.4684,31.518,74.0604,30,400,22.9219,100.209,102.599
17,1713991182,1939.9,20240424 13:39:42,13:39:42,15,g8.gerdis.2,39.98256925,1713991174,0.004039963,4.039962632,9.132701773,389.292375,312.6763757,31.69896216,39.46625081,0.228417081,2.953147491,0.219036253,0.137708385,321.5090942,32.08676501,31.13293125,4.545685003,59.94217947,2.743032923,4.576131445,1.802652079,-178.1623521,18.6663877,1.422092411,163.4352222,0,0,1,0,52841.25973,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-316-20240423-13_38_25,10240.2,266.747,325.5378821,0.180596131,0.5,1681.188375,9.132701773,151.8080584,0.006027107,7.45649662,253.8911179,-,0,253.8911179,0.220087333,0.820565768,0.971330043,-0.12062189,1.25123951,0.781018569,0.218981431,1999.989375,1681.188375,0.840598653,0.160755401,6,0.5,0: Broadleaf,2,1713991174,389.292375,399.997625,27.0570875,23.1265,399.8485,27.2688375,600.01,101.2645,0.114960125,31.250175,999.9,31.13293125,0,0,10008.5825,0,390.88125,1999.989375,0.979995188,0.020004375,0,266.777375,4.9992,5887.866875,16265.19375,46.28875,47.1131875,46.625,46.191,47.25,1955.079375,39.91,0,56.29999995,0,266.747,-0.612923078,-18.74307723,5887.2248,15,1713991027,13:37:07,1713991017,1713991027,7,0.01,0.065,-10.601,-0.216,395,27,0.53,0.72,-10.69841429,0.019924675,0.053672883,1,3.923510476,0.116879221,0.016110481,0,1,2,1/2,100,100,-10.556,-0.2109,-7.422194158,-0.007814304,-3.18182E-07,6.4783E-10,-0.434084739,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,2.8,2.6,1.073,2.48901,1.59912,2.2937,1.60278,2.53662,36.1285,13.3002,18,603.988,423.554,30.0029,28.6707,30.0012,28.5464,28.5528,21.4798,30.0525,72.5435,30,400,23.1354,100.183,102.572
18,1713991250,2007.9,20240424 13:40:50,13:40:50,15,g8.gerdis.2,39.29687824,1713991242,0.004188608,4.188608381,9.08212239,389.2858,313.5073629,31.78374643,39.46625381,0.23111562,2.951386962,0.221511368,0.139274251,321.5084232,32.24694048,31.3747,4.608663058,59.66541875,2.761303658,4.627980019,1.8473594,-184.7176296,11.70769449,0.894416008,149.3929042,0,0,1,0,52756.32321,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-317-20240423-13_39_33,10241.5,265.8052,327.1040455,0.187398616,0.5,1681.186482,9.08212239,157.5260101,0.005997028,7.416007195,254.8427507,-,0,254.8427507,0.220912263,0.848294313,0.971073119,-0.126172939,1.250432199,0.813308604,0.186691396,1999.987333,1681.186482,0.840598565,0.16075523,6,0.5,0: Broadleaf,2,1713991242,389.2858,399.9992667,27.23684667,23.16202667,399.8419333,27.44138667,599.9564,101.2666,0.114580133,31.44828,999.9,31.3747,0,0,9998.376,0,393.1338667,1999.987333,0.979997,0.0200025,0,265.8626667,4.9992,5875.627333,16265.18,46.4664,47.38326667,46.80373333,46.49986667,47.4538,1955.081333,39.904,0,66.5,0,265.8052,-0.392461545,-19.46538452,5874.3444,15,1713991027,13:37:07,1713991017,1713991027,7,0.01,0.065,-10.601,-0.216,395,27,0.53,0.72,-10.6986381,-0.215322078,0.03719573,0,4.080209048,-0.102032727,0.024701804,0,0,2,0/2,100,100,-10.555,-0.2031,-7.422194158,-0.007814304,-3.18182E-07,6.4783E-10,-0.434084739,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,3.9,3.7,1.073,2.49146,1.59912,2.29248,1.60156,2.43042,36.1285,13.2827,18,603.629,423.246,30.003,28.8913,30.0014,28.6989,28.7007,21.4826,28.8826,71.0415,30,400,23.3284,100.135,102.525
19,1713991564,2322,20240424 13:46:04,13:46:04,15,c5.gerdis.2,127.859694,1713991556,0.000705356,0.705356139,4.49337472,395.19525,180.1711334,18.26893393,40.0718793,0.035143012,2.952588631,0.034912277,0.021840777,321.5047442,33.12089921,31.8189125,4.726358078,59.56808224,2.753311259,4.622125063,1.973046819,-31.10620574,-62.54280048,-4.785987162,223.0697508,0,0,1,0,52795.0685,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-318-20240423-13_44_47,10228.6,170.7636,214.6214078,0.204349642,0.5,1681.170975,4.49337472,171.7733432,0.003267588,11.82681923,180.9553668,-,0,180.9553668,0.156862455,1.302731374,0.986910329,-0.073302253,1.308413717,1.380482923,-0.380482923,1999.969375,1681.170975,0.840598359,0.160754834,6,0.5,0: Broadleaf,2,1713991556,395.19525,399.9673125,27.15359375,26.4674,405.8631875,27.435875,600.00825,101.2829375,0.114736938,31.42600625,999.9,31.8189125,0,0,10003.58625,0,485.8333125,1999.969375,0.980003188,0.019997,0,170.857,4.9992,3926.555,16265.0625,46.687,47.7459375,47.0895625,46.531,47.5935,1955.079375,39.89,0,313.1000001,0,170.7636,-2.852538463,-51.81230763,3925.4012,15,1713991530,13:45:30,1713991530,1713991516,8,-0.065,-0.077,-10.706,-0.336,400,26,0.82,0.09,-4.785792857,0.129144935,0.059250957,0,0.64461081,0.655890234,0.068043192,0,0,2,0/2,100,100,-10.669,-0.2787,-7.487280186,-0.007814304,-3.18182E-07,6.4783E-10,-0.511590598,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.6,0.8,1.07544,2.49146,1.59912,2.29492,1.60278,2.50366,36.3635,13.1952,18,601.748,427.729,30.0045,29.4759,30.0011,29.269,29.2604,21.5258,22.2446,76.7493,30,400,26.3723,100.002,102.384
20,1713991618,2376,20240424 13:46:58,13:46:58,15,c5.gerdis.2,113.3056228,1713991610,0.000757789,0.757789385,4.255496968,395.4438,203.3342887,20.61899112,40.09974046,0.037557686,2.951223567,0.037294161,0.023332373,321.5102703,33.31954293,32.05854,4.790927814,60.01827714,2.807665365,4.678017262,1.983262449,-33.4185119,-66.96786901,-5.138380003,215.9855094,0,0,1,0,52719.31249,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-319-20240423-13_45_41,10222.2,168.94968,218.6334131,0.227246752,0.5,1681.20006,4.255496968,191.0236269,0.003126039,11.59144227,183.7990862,-,0,183.7990862,0.159327554,1.426286585,0.986441097,-0.083600062,1.306345645,1.551646449,-0.551646449,2000.004,1681.20006,0.840598349,0.160754814,6,0.5,0: Broadleaf,2,1713991610,395.4438,399.9992,27.68780667,26.95096,406.1136,27.94832667,599.9684,101.2889333,0.1154646,31.63764,999.9,32.05854,0,0,9995.244,0,489.2749333,2000.004,0.980006,0.0199941,0,169.0116,4.9992,3890.792667,16265.36,46.937,48.083,47.312,46.77893333,47.8624,1955.114,39.89,0,52.70000005,0,168.94968,-0.553461526,-11.1353846,3890.742,15,1713991530,13:45:30,1713991530,1713991516,8,-0.065,-0.077,-10.706,-0.336,400,26,0.82,0.09,-4.5602735,0.291737594,0.057056861,0,0.72334615,0.392463383,0.039780924,0,0,2,0/2,100,100,-10.67,-0.2604,-7.487280186,-0.007814304,-3.18182E-07,6.4783E-10,-0.511590598,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,1.5,1.7,1.07666,2.48901,1.59912,2.2937,1.60156,2.5293,36.4814,13.1864,18,602.425,427.609,30.0013,29.6502,30.0015,29.4203,29.4141,21.5352,21.0316,78.2933,30,400,26.8608,99.9634,102.351
21,1713991675,2433,20240424 13:47:55,13:47:55,15,c5.gerdis.2,113.6260238,1713991667,0.000747576,0.747575723,4.172710346,395.5599333,202.8797839,20.57448257,40.1145979,0.036723193,2.953162391,0.03647137,0.022817088,321.5150464,33.45723248,32.20151333,4.829817874,60.0218269,2.829610953,4.714303277,2.000206922,-32.96808939,-68.08706815,-5.228000779,215.2318881,0,0,1,0,52751.57517,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-320-20240423-13_46_38,10229.7,168.1445769,210.727409,0.202075431,0.5,1681.22374,4.172710346,169.8670063,0.003076753,12.06384401,178.1792966,-,0,178.1792966,0.154455999,1.308304198,0.987358634,-0.0707111,1.31042096,1.386382636,-0.386382636,2000.032,1681.22374,0.84059842,0.160754951,6,0.5,0: Broadleaf,2,1713991667,395.5599333,400.0283333,27.90208,27.17536667,406.2306667,28.15372,600.0028667,101.2964667,0.115720267,31.77386,999.9,32.20151333,0,0,10005.50867,0,484.8824667,2000.032,0.9800022,0.01999784,0,168.1272,4.9992,3878.140667,16265.56667,47.1746,48.42046667,47.562,47.03306667,48.104,1955.138,39.89533333,0,55,0,168.1445769,-1.004410266,-25.03282061,3878.293462,15,1713991530,13:45:30,1713991530,1713991516,8,-0.065,-0.077,-10.706,-0.336,400,26,0.82,0.09,-4.462382381,0.087458961,0.048032448,1,0.724965238,0.102396623,0.014195024,0,1,2,1/2,100,100,-10.671,-0.2508,-7.487280186,-0.007814304,-3.18182E-07,6.4783E-10,-0.511590598,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,2.4,2.6,1.07666,2.4939,1.59912,2.29492,1.60278,2.38647,36.5759,13.1514,18,602.413,427.352,30.0014,29.8753,30.0017,29.6182,29.6104,21.536,20.9702,79.8167,30,400,27.094,99.9248,102.302
22,1713991911,2669,20240424 13:51:51,13:51:51,15,i1.gerdis.1,61.12787009,1713991903,0.002111729,2.111728671,6.582310907,392.6010667,282.3298708,28.63065208,39.81308995,0.107681012,2.952799396,0.105546092,0.066154596,321.5071253,32.47440172,31.56751333,4.659432063,59.45994648,2.70415059,4.547852379,1.955281472,-93.1272344,-67.84946358,-5.178007538,155.3524198,0,0,1,0,52850.77939,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-321-20240423-13_50_34,10190.9,194.5141154,239.8524516,0.189025944,0.5,1681.18076,6.582310907,158.8933905,0.00451011,10.47751454,198.5668633,-,0,198.5668633,0.172129107,1.098163744,0.983837102,-0.079112961,1.29540785,1.121044247,-0.121044247,1999.980667,1681.18076,0.840598506,0.160755117,6,0.5,0: Broadleaf,2,1713991903,392.6010667,400.0123333,26.66591333,24.61052667,403.2698667,26.96715333,600.009,101.2934667,0.115045267,31.1413,999.9,31.56751333,0,0,10003.74333,0,211.8068667,1999.980667,0.9799992,0.020000793,0,194.638,4.9992,4405.253333,16265.12667,46.67046667,47.625,47.05786667,46.51653333,47.50406667,1955.080667,39.9,0,234.5,0,194.5141154,-12.39695727,-269.6140172,4402.348077,15,1713991878,13:51:18,1713991870,1713991878,9,-0.021,0,-10.726,-0.401,400,24,0.52,0.09,-7.4731645,0.748254586,0.105761643,0,1.9659945,1.274615188,0.166635393,0,0,2,0/2,100,100,-10.668,-0.3013,-7.508389407,-0.007814304,-3.18182E-07,6.4783E-10,-0.51116884,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,0.7,0.6,1.073,2.49756,1.59912,2.29492,1.60278,2.40601,36.5287,13.0551,18,603.759,426.244,30.0052,29.7479,29.9998,29.638,29.6273,21.4719,26.4531,79.4131,30,400,24.9227,99.9589,102.358
23,1713991967,2725,20240424 13:52:47,13:52:47,15,i1.gerdis.1,61.89214579,1713991959,0.002091784,2.091783582,6.505557745,392.658125,281.0496636,28.50085003,39.81890671,0.105111201,2.954025154,0.103076753,0.064602478,321.5133227,32.73260036,31.84196875,4.732537667,59.61273527,2.750535602,4.614006705,1.982002065,-92.24765595,-71.17014318,-5.443321985,152.6522016,0,0,1,0,52841.96496,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-322-20240423-13_51_30,10189.2,188.63268,238.9103087,0.210445623,0.5,1681.216125,6.505557745,176.9022872,0.004464362,10.52277612,197.9207097,-,0,197.9207097,0.171568984,1.226594794,0.983957037,-0.087587767,1.295893497,1.286990739,-0.286990739,2000.023125,1681.216125,0.840598343,0.160754803,6,0.5,0: Broadleaf,2,1713991959,392.658125,399.9846875,27.1233,25.08835,403.3275625,27.40638125,600.02875,101.2935625,0.11502725,31.39508125,999.9,31.84196875,0,0,10010.69688,0,253.2829375,2000.023125,0.980002938,0.019996975,0,188.6543125,4.9992,4265.93125,16265.50625,46.9488125,47.82775,47.246,46.85525,47.816,1955.133125,39.89,0,54.10000014,0,188.63268,-3.641307671,-75.85692301,4264.9588,15,1713991878,13:51:18,1713991870,1713991878,9,-0.021,0,-10.726,-0.401,400,24,0.52,0.09,-7.33313,0.057828271,0.036226723,1,2.0276505,0.127679549,0.017634195,0,1,2,1/2,100,100,-10.67,-0.2834,-7.508389407,-0.007814304,-3.18182E-07,6.4783E-10,-0.51116884,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,1.6,1.5,1.07422,2.49146,1.59912,2.29492,1.60278,2.53296,36.5759,13.0463,18,604.251,427.286,30.004,29.7554,30.0002,29.6397,29.637,21.4875,25.4094,79.0413,30,400,25.2737,99.9628,102.36
24,1713992018,2776,20240424 13:53:38,13:53:38,15,i1.gerdis.1,64.2057813,1713992010,0.002033241,2.033240581,6.491614252,392.7229333,277.3663876,28.12867276,39.82737408,0.101106382,2.952066414,0.099221287,0.062179745,321.5058015,32.94455154,32.05648,4.790369473,59.79482465,2.789874952,4.665746523,2.000494521,-89.66590964,-74.02362631,-5.676790134,152.1394754,0,0,1,0,52751.71899,RECT-1505-20210918-17_20_47,10288.4,812.936,2752.91,0.704699391,-1,MPF-323-20240423-13_52_21,10204.4,186.42092,234.6588937,0.205566356,0.5,1681.17654,6.491614252,172.7966677,0.004456173,10.73153916,194.994037,-,0,194.994037,0.169031977,1.216138863,0.984493292,-0.08341671,1.298084978,1.272066603,-0.272066603,1999.976,1681.17654,0.840598357,0.16075483,6,0.5,0: Broadleaf,2,1713992010,392.7229333,400.013,27.50992,25.53262667,403.3928,27.77732667,600.0039333,101.2977333,0.115682333,31.59136667,999.9,32.05648,0,0,9999.16,0,259.4575333,1999.976,0.9800056,0.019994293,0,186.4465333,4.9992,4207.398,16265.14667,47.2458,48.0998,47.49993333,47.229,48.1374,1955.086,39.89,0,49.0999999,0,186.42092,-1.54076924,-24.5307694,4206.7828,15,1713991878,13:51:18,1713991870,1713991878,9,-0.021,0,-10.726,-0.401,400,24,0.52,0.09,-7.2905015,-0.203902105,0.055066788,0,1.96676,0.214689925,0.021448459,0,0,2,0/2,100,100,-10.67,-0.2664,-7.508389407,-0.007814304,-3.18182E-07,6.4783E-10,-0.51116884,-0.027428369,0.001386821,-3.00526E-06,5,2011,2,27,2.5,2.3,1.07422,2.5,1.59912,2.29492,1.60278,2.36084,36.6233,13.0025,18,604.035,427.549,30.0035,29.8071,30.0007,29.6766,29.6762,21.5015,24.8418,79.0413,30,400,25.4639,99.9553,102.352
